Transaction_ID,Name,City,State,Country,Age,Gender,Income,Total_Purchases,Total_Amount,Product_Category,Product_Brand,Product_Type,Shipping_Method,Payment_Method,products
1076175,Desiree Smith,Winnipeg,Ontario,Canada,56,Female,Low,7,283.207306,Home Decor,Bed Bath & Beyond,Kitchen,Same-Day,Credit Card,Stove
1076225,Melissa Morris,Virginia Beach,Kansas,USA,20,Male,High,9,2625.942469,Grocery,Coca-Cola,Water,Standard,Cash,Mineral water
1076243,Carla Holloway,Hanover,Berlin,Germany,46,Female,Medium,2,453.2821643,Books,HarperCollins,Thriller,Standard,Credit Card,Psychological thriller
1076288,Margaret Fletcher,Ottawa,Ontario,Canada,59,Male,Medium,2,563.2400771,Electronics,Samsung,Smartphone,Standard,Credit Card,Google Pixel
1076293,Allen Ryan,Southampton,England,UK,27,Female,Low,8,2323.493321,Home Decor,IKEA,Decorations,Standard,Credit Card,Sculptures
1076371,Rachel Franco,Bendigo,New South Wales,Australia,64,Male,High,5,423.1775629,Electronics,Apple,Laptop,Same-Day,Debit Card,LG Gram
1076377,Albert Chavez,DÃ¼sseldorf,Berlin,Germany,20,Male,Low,10,1093.572312,Home Decor,IKEA,Decorations,Standard,Credit Card,Rugs
1076387,Angela Padilla,Kitchener,Ontario,Canada,36,Male,Low,2,486.9763729,Books,HarperCollins,Fiction,Same-Day,PayPal,Adventure
1076398,Ryan Frost,Frankfurt,Berlin,Germany,22,Female,Medium,8,596.154818,Books,Random House,Non-Fiction,Same-Day,Credit Card,Memoir
1076407,Andrew Mckinney,Bonn,Berlin,Germany,48,Male,Low,4,813.741903,Grocery,Coca-Cola,Soft Drink,Same-Day,PayPal,Cream soda
1076464,Kim Reed,Townsville,New South Wales,Australia,23,Male,Low,6,2151.723592,Clothing,Adidas,Jacket,Same-Day,Credit Card,Denim jacket
1076470,Brandon Brown,Chicago,Connecticut,USA,34,Male,Low,2,260.1044575,Clothing,Zara,Jeans,Express,Cash,Bootcut jeans
1076480,Jeffery Rogers,Melbourne,New South Wales,Australia,62,Male,High,3,586.2661049,Grocery,Nestle,Chocolate,Same-Day,PayPal,Milk chocolate
1076495,Emily Johnson,Sacramento,Missouri,USA,49,Male,Medium,1,279.658233,Books,Random House,Non-Fiction,Standard,Cash,Cooking
1076554,Donald Clark,Liverpool,England,UK,30,Male,High,1,419.6002763,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Same-Day,Credit Card,Mini-split AC
1076579,Shelly Gross,Calgary,Ontario,Canada,48,Male,Medium,3,1197.109524,Electronics,Sony,Smartphone,Express,Cash,Xiaomi Mi
1076670,Justin Miranda,Wollongong,New South Wales,Australia,20,Male,Medium,7,1306.747885,Clothing,Zara,Dress,Express,Credit Card,Maxi dress
1076679,Jermaine Clark,San Francisco,Maine,USA,26,Male,High,4,1658.864217,Electronics,Whirepool,Fridge,Same-Day,Credit Card,Top-freezer refrigerator
1076729,Amy Ayers,New York,Virginia,USA,24,Male,Low,2,193.2348921,Grocery,Pepsi,Juice,Express,Credit Card,Grapefruit juice
1076782,Joel Vazquez,Leipzig,Berlin,Germany,46,Male,Medium,9,2863.906709,Grocery,Pepsi,Water,Same-Day,Cash,Mineral water
1076832,David Strong,Manchester,England,UK,24,Male,High,10,1758.442487,Books,Random House,Non-Fiction,Standard,PayPal,Travel
1076895,Mrs. Tina Johnson,Plymouth,England,UK,20,Male,Low,9,4087.749067,Grocery,Nestle,Coffee,Express,PayPal,Macchiato
1076898,Catherine Jensen,Dresden,Berlin,,36,Female,Low,6,1353.095016,Electronics,Apple,Laptop,Express,Credit Card,Asus ZenBook
1076900,James Clay,Hobart,New South Wales,Australia,22,Male,Low,8,1134.04153,Clothing,Adidas,Jacket,Standard,Credit Card,Leather jacket
1076932,Andrew Johns,San Francisco,Maine,USA,26,Male,High,10,4094.670532,Books,HarperCollins,Thriller,Standard,Debit Card,Techno-thriller
1076940,Paul Cole,Kelowna,Ontario,Canada,44,Male,Low,3,1419.451468,Electronics,Sony,Smartphone,Standard,PayPal,Samsung Galaxy
1076948,John Morrow,Canberra,New South Wales,Australia,68,Female,High,2,610.3122343,Home Decor,IKEA,Decorations,Same-Day,Cash,Sculptures
1076960,Jennifer Herrera,Sydney,New South Wales,Australia,24,Male,Medium,5,317.9330752,Grocery,Pepsi,Soft Drink,Same-Day,Debit Card,Fruit punch
1076968,Lisa Newton,DÃ¼sseldorf,Berlin,Germany,35,Male,Low,1,449.2194605,Electronics,Apple,Tablet,Express,Debit Card,Acer Iconia Tab
1077015,Alexis Newton,Chicago,Connecticut,USA,34,Male,Medium,8,102.9841767,Grocery,Pepsi,Water,Standard,PayPal,Purified water
1077032,Austin Cochran,Raleigh,Louisiana,USA,26,Male,Low,9,447.8936083,Grocery,Nestle,Coffee,Same-Day,Debit Card,Affogato
1077111,Denise Wilkinson,San Antonio,Mississippi,USA,26,Female,High,5,1693.65544,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Same-Day,Cash,Portable AC
1077150,Michael Ball,Newcastle,New South Wales,Australia,22,Male,Low,2,520.1258753,Books,Random House,Non-Fiction,Same-Day,Credit Card,Psychology
1077160,Angela Allison,Manchester,England,UK,22,Male,High,2,274.7963573,Electronics,Apple,Laptop,Same-Day,Cash,LG Gram
1077172,Jennifer Daugherty,Bendigo,New South Wales,Australia,59,Female,Medium,7,729.6854878,Home Decor,IKEA,Furniture,Standard,Debit Card,TV stand
1077280,James Owens,MÃ¼nster,Berlin,Germany,19,Male,High,5,1749.119755,Grocery,Nestle,Snacks,Express,Credit Card,Cheese snacks
1077416,William Wise,Boston,Georgia,USA,23,Male,High,1,498.2311739,Books,HarperCollins,Fiction,Same-Day,Debit Card,Adventure
1077429,Ronald Rodriguez MD,Hamilton,Ontario,Canada,46,Male,Low,10,2084.452026,Grocery,Nestle,Snacks,Same-Day,Credit Card,Trail mix
1077429,Ronald Rodriguez MD,Hamilton,Ontario,Canada,56,Male,Low,10,2084.452026,Grocery,Nestle,Snacks,Same-Day,Credit Card,Popcorn
1077432,Chelsea Harper,Portsmouth,England,UK,19,Male,Medium,9,2042.314385,Books,HarperCollins,Fiction,Standard,PayPal,Literary fiction
1077432,Leslie Walsh,Chicago,Connecticut,USA,34,Male,Medium,4,614.0843727,Grocery,Pepsi,Water,Standard,Cash,Sparkling water
1077469,Erik Bender,New Orleans,Florida,USA,34,Female,High,2,509.0483887,Grocery,Pepsi,Water,Same-Day,Cash,Bottled water
1077475,Paul Allen,Leicester,England,UK,55,Male,Medium,3,1395.513167,Home Decor,IKEA,Decorations,Standard,Debit Card,Picture frames
1077529,Brian Oconnell,Portsmouth,England,UK,19,Female,Medium,8,542.1418044,Electronics,Samsung,Television,Same-Day,Cash,HDR TV
1077532,Martha Lozano,Wollongong,New South Wales,Australia,46,Female,Medium,7,2399.295718,Books,Penguin Books,Non-Fiction,Express,Credit Card,Memoir
1077544,Sharon Berry,MÃ¼nster,Berlin,Germany,20,Male,Medium,6,555.3103795,Grocery,Coca-Cola,Juice,Express,Cash,Tomato juice
1077628,Wesley Wall,Geelong,New South Wales,Australia,59,Female,Medium,4,727.4807017,Grocery,Coca-Cola,Water,Same-Day,Credit Card,Alkaline water
1077641,Victoria Graham,Montreal,Ontario,Canada,26,Male,High,6,759.5698385,Electronics,Whirepool,Fridge,Express,PayPal,Black refrigerator
1077655,Marie Gentry,San Francisco,Maine,USA,26,Male,High,3,1154.104502,Electronics,Apple,Laptop,Express,Cash,Acer Swift
1077672,Richard Neal,Chicago,Colorado,USA,59,Male,High,3,282.0138895,Electronics,BlueStar,BlueStar AC,Same-Day,Credit Card,Portable AC
1077720,Sara Miller,Denver,Hawaii,USA,54,Male,High,10,209.2362552,Grocery,Pepsi,Soft Drink,Express,Debit Card,Iced tea
1077731,Rachel Zhang,Portsmouth,England,UK,27,Male,High,7,3028.092145,Home Decor,Bed Bath & Beyond,Kitchen,Standard,Debit Card,Food processor
1077732,Catherine Green,London,Ontario,Canada,46,Female,Medium,4,1354.985793,Grocery,Pepsi,Soft Drink,Express,Cash,Root beer
1077737,Jeremy Buck,San Francisco,Maine,USA,26,Male,High,4,1903.480341,Home Decor,Home Depot,Tools,Express,Credit Card,Saw
1077773,Austin Peterson,Albury-Wodonga,New South Wales,Australia,19,Male,High,1,184.1893585,Electronics,Apple,Tablet,Standard,Debit Card,Sony Xperia Tablet
1077781,Nancy Gonzalez,Long Beach,Colorado,USA,26,Male,Medium,8,2069.554767,Electronics,Apple,Tablet,Same-Day,PayPal,Asus ZenPad
1077794,Ashley May,Liverpool,England,UK,41,Male,Medium,1,99.79276206,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Same-Day,Credit Card,Inverter AC
1077799,Linda Wiley,Mesa,Minnesota,USA,20,Male,Low,8,1452.518642,Electronics,Samsung,Smartphone,Same-Day,PayPal,Xiaomi Mi
1077824,Kristin Reynolds,Chicago,Connecticut,USA,34,Male,Medium,7,1835.429843,Grocery,Pepsi,Water,Same-Day,PayPal,Alkaline water
1077827,Maria Torres,Boston,Georgia,USA,23,Female,High,9,1584.307674,Grocery,Nestle,Coffee,Express,Cash,Mocha
1077845,Christie Rivers,Mackay,New South Wales,Australia,65,Male,Medium,4,1519.313383,Books,Penguin Books,Non-Fiction,Same-Day,Debit Card,Cooking
1077848,Patrick Maxwell,Cairns,New South Wales,Australia,27,Female,Low,5,1766.838526,Electronics,Sony,Headphones,Standard,PayPal,Bluetooth headphones
1077875,Grace Jordan,Oxford,England,UK,20,Male,Low,3,668.3164209,Clothing,Zara,Jeans,Standard,Cash,Flare jeans
1077886,Glenn Walker,Wollongong,New South Wales,Australia,38,Male,Low,8,2038.210882,Clothing,Zara,Dress,Standard,Credit Card,A-line dress
1077919,Benjamin Schroeder,Gold Coast,New South Wales,Australia,22,Female,Medium,9,2434.115855,Electronics,Samsung,Television,Standard,Cash,LED TV
1077962,Kristen Gregory,Houston,Iowa,USA,22,Male,High,9,3120.022739,Clothing,Nike,Shorts,Standard,Cash,Chino shorts
1078134,Melissa Davidson,Cologne,Berlin,Germany,20,Female,Low,7,228.9012153,Home Decor,Bed Bath & Beyond,Bedding,Express,PayPal,Mattress topper
1078168,Tiffany Ballard,Sacramento,Arkansas,USA,20,Male,Low,7,1522.654528,Grocery,Nestle,Coffee,Express,Debit Card,Macchiato
1078188,Judith Hunt,Fort Worth,New Mexico,USA,19,Female,Medium,2,521.5410102,Clothing,Adidas,Shoes,Same-Day,Cash,Boots
1078188,Mary Clark,Toronto,Ontario,Canada,32,Female,Low,6,135.1331409,Grocery,Coca-Cola,Water,Standard,Debit Card,Mineral water
1078268,Carol Hodges,Darwin,New South Wales,Australia,50,Male,Medium,3,352.2828383,Home Decor,Home Depot,Decorations,Express,Debit Card,Mirrors
1078299,William Bender,Frankfurt,Berlin,Germany,22,Female,Medium,5,2483.705318,Electronics,Sony,Headphones,Express,PayPal,Gaming headphones
1078299,William Bender,Launceston,New South Wales,Australia,52,Female,Medium,5,2483.705318,Electronics,Sony,Headphones,Express,Cash,Gaming headphones
1078337,Barbara Scott,Boston,Georgia,USA,23,Male,High,7,1677.434269,Books,Random House,Literature,Standard,Debit Card,Poetry
1078340,Joshua Edwards,Darwin,New South Wales,Australia,46,Male,Medium,4,1138.849101,Books,HarperCollins,Fiction,Standard,Debit Card,Historical fiction
1078350,Carrie Martin,Dresden,Berlin,Germany,46,Male,Medium,7,527.0838864,Electronics,Sony,Headphones,Standard,Cash,Sports headphones
1078376,Brenda Goodman DDS,Winnipeg,Ontario,Canada,30,Female,Low,9,2557.627593,Electronics,Samsung,Television,Standard,Cash,Plasma TV
1078393,Janet Knight,Bochum,Berlin,Germany,26,Male,Low,7,1014.663601,Electronics,Whirepool,Fridge,Same-Day,Cash,Top-freezer refrigerator
1078397,Jessica Blackwell,San Francisco,Maine,USA,26,Male,High,7,3299.033639,Books,Penguin Books,Children's,Express,Cash,Puzzles
1078449,Michael Hernandez,Halifax,Ontario,Canada,30,Female,High,3,1433.632237,Grocery,Coca-Cola,Soft Drink,Standard,Credit Card,Orange soda
1078465,Ivan Simmons,Portsmouth,England,UK,19,Female,Medium,8,1985.986693,Books,Penguin Books,Fiction,Express,Cash,Horror
1078469,Samantha Boyd,Chicago,Connecticut,USA,34,Male,High,3,305.7440383,Books,HarperCollins,Fiction,Express,Debit Card,Dystopian
1078472,Alexander Zimmerman,Mesa,,USA,64,Male,High,4,108.5230283,Clothing,Nike,Shoes,Same-Day,Credit Card,High heels
1078495,Christopher Mcgee,Regina,Ontario,Canada,26,Male,Low,7,1006.357557,Electronics,Whirepool,Fridge,Same-Day,Debit Card,Top-freezer refrigerator
1078495,Courtney Collier,Vancouver,Ontario,Canada,55,Male,High,9,2580.758255,Clothing,Zara,Dress,Same-Day,Debit Card,A-line dress
1078516,Cindy Moore,Barrie,Ontario,Canada,67,Female,High,4,1767.799072,Books,Random House,Fiction,Express,Cash,Adventure
1078539,Angela Watson,Townsville,New South Wales,Australia,20,Male,Medium,7,634.8967681,Grocery,Coca-Cola,Juice,Express,PayPal,Cranberry juice
1078586,Heather Nunez,Ottawa,Ontario,Canada,61,Male,Low,4,603.221866,Books,Penguin Books,Fiction,Standard,Cash,Fantasy
1078587,John Simon MD,San Francisco,Maine,USA,26,Male,High,4,1501.609879,Books,HarperCollins,Non-Fiction,Express,PayPal,History
1078611,Krystal Hammond,Bremen,Berlin,Germany,49,Female,Medium,1,448.2386995,Electronics,Apple,Smartphone,Standard,Debit Card,Motorola Moto
1078633,Richard Young,Dresden,Berlin,Germany,46,Female,Low,10,2117.051045,Clothing,Nike,Shorts,Express,PayPal,Bermuda shorts
1078637,Jennifer Duncan,Milwaukee,Louisiana,USA,26,Male,Medium,3,664.854699,Electronics,Whirepool,Fridge,Same-Day,PayPal,Black refrigerator
1078683,Thomas Martin,Montreal,Ontario,Canada,60,Female,Medium,9,3672.660923,Electronics,Samsung,Television,Standard,Cash,Curved TV
1078775,Lynn Thompson,Frankfurt,Berlin,Germany,45,Female,Low,2,90.09302113,Clothing,Nike,Shoes,Express,Debit Card,Sneakers
1078869,Joseph Jones,San Francisco,Maine,USA,26,Male,High,5,1097.43939,Books,Random House,Literature,Standard,PayPal,Classic literature
1078932,Karen Valencia,Frankfurt,Berlin,Germany,26,Male,High,1,242.2336211,Grocery,Nestle,Coffee,Standard,Debit Card,Latte
1078952,James Jones,Albury-Wodonga,New South Wales,Australia,63,Female,Medium,6,2816.791326,Grocery,Pepsi,Juice,Express,Debit Card,Cranberry juice
1078952,Stacy Webster,Cardiff,England,UK,61,Male,Medium,10,2482.448757,Grocery,Nestle,Snacks,Express,Cash,Pretzels
1078959,Annette Chambers,Portsmouth,England,UK,21,Male,High,1,323.1940949,Grocery,Coca-Cola,Juice,Same-Day,Debit Card,Tomato juice
1078992,Christine Moreno,Wuppertal,Berlin,Germany,31,Female,Medium,9,327.3582724,Clothing,Nike,Shorts,Same-Day,Credit Card,Khaki shorts
1079018,Rebecca Green,Bendigo,New South Wales,Australia,34,Female,Low,2,207.3446443,Clothing,Nike,T-shirt,Same-Day,PayPal,Graphic tee
1079026,Alexander Gordon,Birmingham,England,UK,24,Male,Low,3,1488.828649,Books,Random House,Non-Fiction,Standard,Cash,Health
1079152,Jacob Wilson,Victoria,Ontario,Canada,46,Female,Medium,5,2271.204358,Home Decor,IKEA,Decorations,Standard,Credit Card,Clocks
1079161,David Pineda,Duisburg,Berlin,Germany,22,Male,Low,10,2696.321358,Home Decor,IKEA,Lighting,Same-Day,Cash,Ceiling lights
1079208,Jill Spencer,Frankfurt,Berlin,Germany,22,Male,Medium,10,3976.27315,Home Decor,Bed Bath & Beyond,Bedding,Standard,PayPal,Duvet cover
1079210,Eric Lara,Ottawa,Ontario,Canada,46,Male,Medium,6,2315.104075,Grocery,Pepsi,Juice,Standard,Cash,Grape juice
1079230,Kenneth Cordova,Las Vegas,Kentucky,USA,50,Female,Medium,8,1618.607539,Electronics,BlueStar,BlueStar AC,Same-Day,Credit Card,Mini-split AC
1079246,Thomas Horn,Bendigo,New South Wales,Australia,21,Male,Medium,1,354.4740452,Clothing,Zara,Shirt,Express,Cash,Blouse
1079274,Natalie Pollard,Bendigo,New South Wales,Australia,65,Male,High,6,1695.907054,Home Decor,Home Depot,Decorations,Same-Day,PayPal,Vases
1079289,Dwayne Allen,New York,West Virginia,USA,20,Male,Low,1,11.69205231,Grocery,Coca-Cola,Water,Same-Day,Debit Card,Mineral water
1079321,Amy Johnson,Austin,Delaware,USA,30,Male,Low,6,2197.479649,Grocery,Coca-Cola,Soft Drink,Standard,Cash,Iced tea
1079372,Scott Smith,Geelong,New South Wales,,48,Female,Medium,4,401.600351,Electronics,Apple,Smartphone,Same-Day,Cash,Xiaomi Mi
1079420,Jeremy Alvarez,Hamburg,Berlin,Germany,20,Female,Medium,2,840.3869404,Electronics,Samsung,Smartphone,Express,Debit Card,OnePlus
1079427,Sara Grant,Tucson,West Virginia,USA,26,Male,Medium,9,2713.918097,Electronics,Whirepool,Fridge,Standard,Credit Card,Stainless steel refrigerator
1079434,Lisa Burns,Frankfurt,Berlin,Germany,22,Female,Medium,2,758.1930759,Books,Random House,Non-Fiction,Standard,PayPal,Cooking
1079447,Monica Phillips,Chicago,Connecticut,USA,34,Female,Low,5,1029.718885,Grocery,Pepsi,Water,Standard,Cash,Bottled water
1079449,Margaret Oneal,Chicago,Connecticut,USA,34,Male,Medium,10,1001.800376,Clothing,Adidas,T-shirt,Same-Day,Credit Card,Graphic tee
1079450,Natalie Smith,Kitchener,Ontario,Canada,25,Male,Low,3,533.329073,Clothing,Zara,Dress,Express,Debit Card,Sheath dress
1079501,Patricia Chen,New York,Kansas,USA,23,Male,Medium,8,3860.15384,Books,Penguin Books,Children's,Express,Cash,Puzzles
1079533,Jonathan Kim,Halifax,Ontario,Canada,20,Male,High,7,808.6747344,Clothing,Nike,Shoes,Standard,Cash,Loafers
1079548,Mallory Martinez,Boston,Georgia,USA,23,Male,High,8,361.2925681,Grocery,Pepsi,Water,Same-Day,Debit Card,Mineral water
1079640,Jimmy Gonzalez,Darwin,New South Wales,Australia,22,Male,High,10,4503.727016,Clothing,Nike,T-shirt,Express,PayPal,Plain tee
1079646,Christopher Jacobs,Brisbane,New South Wales,Australia,26,Male,Medium,9,3220.473675,Grocery,Coca-Cola,Soft Drink,Express,Cash,Cola
1079646,Meredith Liu,MÃ¼nster,Berlin,Germany,47,Male,High,1,74.1408772,Books,HarperCollins,Non-Fiction,Standard,Credit Card,History
1079659,Daniel Moore,Toowoomba,New South Wales,Australia,30,Male,High,2,279.5349874,Grocery,Coca-Cola,Water,Same-Day,Debit Card,Bottled water
1079665,Maria Hunt,Montreal,Ontario,Canada,20,Male,High,8,2455.558077,Grocery,Nestle,Coffee,Standard,Debit Card,Instant coffee
1079666,Megan Miller,Louisville,Tennessee,USA,70,Male,Medium,4,1920.610563,Electronics,Apple,Smartphone,Express,Debit Card,LG G
1079669,Leonard Murphy,Portsmouth,England,UK,19,Male,Medium,6,2756.161542,Electronics,Apple,Tablet,Standard,Credit Card,Amazon Fire Tablet
1079751,David Parks,Saskatoon,Ontario,Canada,54,Female,Medium,8,3604.848676,Clothing,Adidas,Jacket,Express,Cash,Varsity jacket
1079808,Mary Hardin,Melbourne,New South Wales,Australia,46,Male,Medium,4,479.9764455,Clothing,Adidas,Shoes,Standard,PayPal,Sneakers
1079827,Marcus Olson,Townsville,New South Wales,Australia,46,Male,Low,6,2010.462281,Books,Random House,Fiction,Express,Debit Card,Romance
1079891,Mary Smith,New York,Kansas,USA,23,Female,High,4,1159.151828,Electronics,Sony,Smartphone,Express,Debit Card,iPhone
1079926,Thomas Sanchez,San Francisco,Alaska,USA,18,Male,Medium,3,949.8445412,Home Decor,Bed Bath & Beyond,Bathroom,Standard,Credit Card,Toilet
1079944,Bryan Rangel,Minneapolis,Illinois,USA,46,Male,Medium,5,1589.768672,Home Decor,Bed Bath & Beyond,Kitchen,Same-Day,PayPal,Dishwasher
1079949,Carrie Coleman,Dallas,Maine,USA,32,Female,High,8,3594.208996,Electronics,Samsung,Television,Same-Day,Cash,HDR TV
1079959,Jonathan Jensen,Kitchener,Ontario,Canada,22,Female,Medium,6,2377.730493,Books,Random House,Literature,Express,Debit Card,Short stories
1080014,Kimberly Johnson,Birmingham,England,UK,48,Female,Low,1,318.4612568,Clothing,Nike,Shoes,Express,Debit Card,Espadrilles
1080027,Rachel Sharp,Portsmouth,England,UK,21,Male,High,8,1239.017014,Electronics,Sony,Smartphone,Express,Cash,Xiaomi Mi
1080070,Michael Fisher,St. John's,Ontario,Canada,39,Female,Medium,4,357.1020501,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Same-Day,Credit Card,Air conditioner
1080141,Zachary Ochoa,Mackay,New South Wales,Australia,46,Male,Medium,3,1088.138054,Grocery,Coca-Cola,Soft Drink,Same-Day,Cash,Iced tea
1080165,Scott Alvarado,Victoria,Ontario,Canada,67,Male,Low,7,949.7071026,Books,HarperCollins,Fiction,Same-Day,Credit Card,Thriller
1080179,Sharon Cummings,St. John's,Ontario,Canada,51,Female,Low,9,4298.529893,Electronics,Samsung,Television,Same-Day,Cash,OLED TV
1080280,Amy Walters,San Antonio,Delaware,USA,53,Female,Low,8,3144.808809,Electronics,Samsung,Television,Standard,Credit Card,OLED TV
1080311,Justin Morris,Calgary,Ontario,Canada,34,Male,Low,6,2414.744285,Grocery,Pepsi,Water,Standard,Debit Card,Sparkling water
1080337,Teresa Henry,Cairns,New South Wales,Australia,20,Male,Medium,1,307.233378,Electronics,Samsung,Tablet,Standard,Debit Card,Acer Iconia Tab
1080392,James Davis,Newcastle,New South Wales,Australia,36,Male,High,8,2219.898874,Clothing,Nike,Shorts,Same-Day,Debit Card,Denim shorts
1080447,Christopher Brown,Southampton,England,UK,22,Male,Medium,5,2023.410138,Books,HarperCollins,Non-Fiction,Same-Day,Cash,Self-help
1080545,Walter Olson,Portsmouth,England,UK,21,Male,Medium,9,523.4180441,Books,HarperCollins,Fiction,Express,Credit Card,Fantasy
1080589,Gerald Hughes,Chicago,Connecticut,USA,34,Male,Medium,10,4484.955864,Grocery,Pepsi,Water,Same-Day,Credit Card,Coconut water
1080616,Kiara Santos,Kitchener,Ontario,Canada,39,Male,Low,10,1334.867286,Books,Random House,Fiction,Standard,PayPal,Literary fiction
1080657,Hector Collins,Sheffield,England,UK,35,Male,Medium,4,1917.860648,Electronics,Sony,Television,Same-Day,PayPal,Curved TV
1080664,Olivia Watkins,Cairns,New South Wales,Australia,55,Male,Low,6,313.6981232,Clothing,Zara,Shirt,Express,Debit Card,Polo shirt
